source,method,metric,mean,ci_low,ci_high,n_records,n_boot,seed
synthetic_100_priority0,rbqig_b4_no_combo,record_compromise_rate,0.0,0.0,0.0,100,5000,20260628
synthetic_100_priority0,rbqig_b4_no_combo,exact_attribute_leakage,0.0,0.0,0.0,100,5000,20260628
synthetic_100_priority0,rbqig_b4_no_combo,coarse_attribute_leakage,0.491429,0.479857,0.504286,100,5000,20260628
synthetic_100_priority0,rbqig_b4_no_combo,risk_weighted_leakage,0.23635,0.228337,0.244331,100,5000,20260628
synthetic_100_priority0,rbqig_b4_no_combo,label_preservation,1.0,1.0,1.0,100,5000,20260628
synthetic_100_priority0,rbqig_b4_no_combo,utility_fact_preservation,0.716667,0.709167,0.724167,100,5000,20260628
synthetic_100_priority0,rbqig_b4_no_combo,token_change_rate,0.589562,0.582479,0.596641,100,5000,20260628
synthetic_100_priority0,rbqig_b6,direct_identifier_leakage,0.0,0.0,0.0,100,5000,20260628
synthetic_100_priority0,rbqig_b6,record_compromise_rate,0.0,0.0,0.0,100,5000,20260628
synthetic_100_priority0,rbqig_b6,exact_attribute_leakage,0.0,0.0,0.0,100,5000,20260628
synthetic_100_priority0,rbqig_b6,coarse_attribute_leakage,0.779048,0.768476,0.789476,100,5000,20260628
synthetic_100_priority0,rbqig_b6,risk_weighted_leakage,0.379801,0.375295,0.384184,100,5000,20260628
synthetic_100_priority0,rbqig_b6,label_preservation,1.0,1.0,1.0,100,5000,20260628
synthetic_100_priority0,rbqig_b6,utility_fact_preservation,0.95,0.93,0.9675,100,5000,20260628
synthetic_100_priority0,rbqig_b6,token_change_rate,0.566138,0.557447,0.574694,100,5000,20260628
