id,method,domain,direct_identifier_leakage,exact_attribute_leakage,coarse_attribute_leakage,risk_weighted_leakage,record_compromise_rate,label_preservation,utility_fact_preservation,token_change_rate
synth_0090,direct,medical_admin,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999996
synth_0091,direct,legal_intake,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13953488372093026
synth_0092,direct,financial_support,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13725490196078427
synth_0093,direct,hr_workplace,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05405405405405406
synth_0094,direct,education_support,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13636363636363635
synth_0095,direct,medical_admin,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19148936170212771
synth_0096,direct,legal_intake,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13953488372093026
synth_0097,direct,financial_support,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13725490196078427
synth_0098,direct,hr_workplace,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05555555555555558
synth_0099,direct,education_support,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14634146341463417
synth_0000,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6734693877551021
synth_0001,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7045454545454546
synth_0002,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6274509803921569
synth_0003,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.6153846153846154
synth_0004,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.627906976744186
synth_0005,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6363636363636364
synth_0006,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7045454545454546
synth_0007,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6346153846153846
synth_0008,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.6153846153846154
synth_0009,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6
synth_0010,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6444444444444444
synth_0011,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6744186046511628
synth_0012,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6041666666666667
synth_0013,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5945945945945945
synth_0014,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5897435897435898
synth_0015,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6734693877551021
synth_0016,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6904761904761905
synth_0017,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5957446808510638
synth_0018,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5714285714285714
synth_0019,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6097560975609756
synth_0020,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6521739130434783
synth_0021,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6904761904761905
synth_0022,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6346153846153846
synth_0023,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.6052631578947368
synth_0024,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6363636363636364
synth_0025,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6521739130434783
synth_0026,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
synth_0027,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6041666666666667
synth_0028,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.625
synth_0029,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6595744680851063
synth_0030,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6799999999999999
synth_0031,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6976744186046512
synth_0032,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6122448979591837
synth_0033,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5945945945945945
synth_0034,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6097560975609756
synth_0035,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6862745098039216
synth_0036,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6976744186046512
synth_0037,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5957446808510638
synth_0038,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.625
synth_0039,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6595744680851063
synth_0040,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6363636363636364
synth_0041,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6976744186046512
synth_0042,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.62
synth_0043,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.6341463414634146
synth_0044,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6363636363636364
synth_0045,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6595744680851063
synth_0046,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6744186046511628
synth_0047,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6122448979591837
synth_0048,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5945945945945945
synth_0049,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6521739130434783
synth_0050,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6734693877551021
synth_0051,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6829268292682926
synth_0052,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6041666666666667
synth_0053,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5714285714285714
synth_0054,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6190476190476191
synth_0055,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6444444444444444
synth_0056,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6904761904761905
synth_0057,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6415094339622642
synth_0058,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.6052631578947368
synth_0059,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.5789473684210527
synth_0060,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6521739130434783
synth_0061,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667
synth_0062,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6122448979591837
synth_0063,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5714285714285714
synth_0064,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6190476190476191
synth_0065,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6363636363636364
synth_0066,blanket_qi,legal_intake,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6829268292682926
synth_0067,blanket_qi,financial_support,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6122448979591837
synth_0068,blanket_qi,hr_workplace,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.625
synth_0069,blanket_qi,education_support,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.627906976744186
synth_0070,blanket_qi,medical_admin,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6595744680851063
