id,method,domain,direct_identifier_leakage,exact_attribute_leakage,coarse_attribute_leakage,risk_weighted_leakage,record_compromise_rate,label_preservation,utility_fact_preservation,token_change_rate
ratbench_english_16,direct,Meeting transcript,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_18,direct,Medical consultation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_19,direct,Meeting transcript,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_21,direct,Medical consultation,0.0,0.5,0.5,0.4444444444444444,1.0,1.0,1.0,0.0009372071227741197
ratbench_english_23,direct,Chatbot conversation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.004201680672268893
ratbench_english_25,direct,Chatbot conversation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007311129163281915
ratbench_english_27,direct,Chatbot conversation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_29,direct,Medical consultation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_30,direct,Chatbot conversation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_33,direct,Meeting transcript,0.0,0.8888888888888888,0.8888888888888888,0.8333333333333334,1.0,1.0,1.0,0.002586206896551757
ratbench_english_35,direct,Chatbot conversation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_36,direct,Meeting transcript,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_37,direct,Chatbot conversation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_42,direct,Meeting transcript,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
ratbench_english_43,direct,Medical consultation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_44,direct,Chatbot conversation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_46,direct,Medical consultation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_51,direct,Chatbot conversation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_52,direct,Medical consultation,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_54,direct,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0008539709649871829
ratbench_english_55,direct,Meeting transcript,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005671077504725952
ratbench_english_56,direct,Chatbot conversation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_59,direct,Meeting transcript,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
ratbench_english_1,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01527494908350302
ratbench_english_6,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.025732031943212053
ratbench_english_7,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04507042253521132
ratbench_english_10,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.015957446808510634
ratbench_english_11,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.019195612431444187
ratbench_english_13,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.058020477815699634
ratbench_english_14,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024369016536118338
ratbench_english_16,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05882352941176472
ratbench_english_18,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.019861830742659792
ratbench_english_19,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024557956777996104
ratbench_english_21,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.009372071227741308
ratbench_english_23,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01764705882352946
ratbench_english_25,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03005686433793664
ratbench_english_27,blanket_qi,Chatbot conversation,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0,1.0,0.024472573839662393
ratbench_english_29,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.07827788649706457
ratbench_english_30,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03963963963963968
ratbench_english_33,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.030172413793103425
ratbench_english_35,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.010273972602739767
ratbench_english_36,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.038461538461538436
ratbench_english_37,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.009811320754717023
ratbench_english_42,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0044523597506678225
ratbench_english_43,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08140531276778062
ratbench_english_44,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.027240773286467457
ratbench_english_46,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.004803073967339144
ratbench_english_51,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0017482517482517723
ratbench_english_52,blanket_qi,Medical consultation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03378378378378377
ratbench_english_54,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.002561912894961549
ratbench_english_55,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.007561436672967825
ratbench_english_56,blanket_qi,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.007964601769911539
ratbench_english_59,blanket_qi,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.030470914127423865
ratbench_english_1,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.01527494908350302
ratbench_english_6,rbqig_b2,Meeting transcript,0.0,0.0,0.6363636363636364,0.34210526315789475,0.0,1.0,1.0,0.025732031943212053
ratbench_english_7,rbqig_b2,Meeting transcript,0.0,0.0,0.7058823529411765,0.3287671232876712,0.0,1.0,1.0,0.04413145539906105
ratbench_english_10,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.015957446808510634
ratbench_english_11,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.019195612431444187
ratbench_english_13,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.057167235494880564
ratbench_english_14,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.024369016536118338
ratbench_english_16,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05882352941176472
ratbench_english_18,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.019861830742659792
ratbench_english_19,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.023575638506876273
ratbench_english_21,rbqig_b2,Medical consultation,0.0,0.0,0.5,0.2222222222222222,0.0,1.0,1.0,0.009372071227741308
ratbench_english_23,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.01764705882352946
ratbench_english_25,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03005686433793664
ratbench_english_27,rbqig_b2,Chatbot conversation,0.0,0.16666666666666666,1.0,0.5833333333333334,0.0,1.0,1.0,0.02362869198312234
ratbench_english_29,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.07827788649706457
ratbench_english_30,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03963963963963968
ratbench_english_33,rbqig_b2,Meeting transcript,0.0,0.0,0.7777777777777778,0.35,0.0,1.0,1.0,0.02931034482758621
ratbench_english_35,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.010273972602739767
ratbench_english_36,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.038461538461538436
ratbench_english_37,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.00905660377358486
ratbench_english_42,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0044523597506678225
ratbench_english_43,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.08054841473864605
ratbench_english_44,rbqig_b2,Chatbot conversation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.027240773286467457
ratbench_english_46,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.004803073967339144
ratbench_english_51,rbqig_b2,Chatbot conversation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_52,rbqig_b2,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03378378378378377
ratbench_english_54,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.002561912894961549
ratbench_english_55,rbqig_b2,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.007561436672967825
ratbench_english_56,rbqig_b2,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.007964601769911539
ratbench_english_59,rbqig_b2,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.028624192059095055
ratbench_english_1,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.01527494908350302
ratbench_english_6,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.025732031943212053
ratbench_english_7,rbqig_b4,Meeting transcript,0.0,0.0,0.7058823529411765,0.3287671232876712,0.0,1.0,1.0,0.04413145539906105
ratbench_english_10,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.014893617021276562
ratbench_english_11,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.019195612431444187
ratbench_english_13,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.057167235494880564
ratbench_english_14,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.024369016536118338
ratbench_english_16,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.05779153766769862
ratbench_english_18,rbqig_b4,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.019861830742659792
ratbench_english_19,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.023575638506876273
ratbench_english_21,rbqig_b4,Medical consultation,0.0,0.0,0.5,0.2222222222222222,0.0,1.0,1.0,0.009372071227741308
ratbench_english_23,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.01680672268907568
ratbench_english_25,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.02924451665312755
ratbench_english_27,rbqig_b4,Chatbot conversation,0.0,0.16666666666666666,1.0,0.5833333333333334,0.0,1.0,1.0,0.02278481012658229
ratbench_english_29,rbqig_b4,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.07827788649706457
ratbench_english_30,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03963963963963968
ratbench_english_33,rbqig_b4,Meeting transcript,0.0,0.0,0.7777777777777778,0.35,0.0,1.0,1.0,0.02931034482758621
ratbench_english_35,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.009417808219178037
ratbench_english_36,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03756708407871201
ratbench_english_37,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.00905660377358486
ratbench_english_42,rbqig_b4,Meeting transcript,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0044523597506678225
ratbench_english_43,rbqig_b4,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.08054841473864605
ratbench_english_44,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.027240773286467457
ratbench_english_46,rbqig_b4,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.004803073967339144
ratbench_english_51,rbqig_b4,Chatbot conversation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_52,rbqig_b4,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03378378378378377
ratbench_english_54,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.002561912894961549
ratbench_english_55,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.007561436672967825
ratbench_english_56,rbqig_b4,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.007964601769911539
ratbench_english_59,rbqig_b4,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.028624192059095055
ratbench_english_1,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.01527494908350302
ratbench_english_6,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.025732031943212053
ratbench_english_7,rbqig_b6,Meeting transcript,0.0,0.0,0.7058823529411765,0.3287671232876712,0.0,1.0,1.0,0.04413145539906105
ratbench_english_10,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.014893617021276562
ratbench_english_11,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.019195612431444187
ratbench_english_13,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.057167235494880564
ratbench_english_14,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.024369016536118338
ratbench_english_16,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.05675954592363264
ratbench_english_18,rbqig_b6,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.019861830742659792
ratbench_english_19,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.023575638506876273
ratbench_english_21,rbqig_b6,Medical consultation,0.0,0.0,0.5,0.2222222222222222,0.0,1.0,1.0,0.009372071227741308
ratbench_english_23,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.01680672268907568
ratbench_english_25,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.02843216896831846
ratbench_english_27,rbqig_b6,Chatbot conversation,0.0,0.16666666666666666,1.0,0.5833333333333334,0.0,1.0,1.0,0.02278481012658229
ratbench_english_29,rbqig_b6,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.07827788649706457
ratbench_english_30,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03963963963963968
ratbench_english_33,rbqig_b6,Meeting transcript,0.0,0.0,0.7777777777777778,0.35,0.0,1.0,1.0,0.02931034482758621
ratbench_english_35,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.009417808219178037
ratbench_english_36,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03756708407871201
ratbench_english_37,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.00905660377358486
ratbench_english_42,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0044523597506678225
ratbench_english_43,rbqig_b6,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.08054841473864605
ratbench_english_44,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.027240773286467457
ratbench_english_46,rbqig_b6,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0009606147934678733
ratbench_english_51,rbqig_b6,Chatbot conversation,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
ratbench_english_52,rbqig_b6,Medical consultation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.03378378378378377
ratbench_english_54,rbqig_b6,Chatbot conversation,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0008539709649871829
ratbench_english_55,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.007561436672967825
ratbench_english_56,rbqig_b6,Chatbot conversation,0.0,0.25,1.0,0.625,0.0,1.0,1.0,0.004424778761061954
ratbench_english_59,rbqig_b6,Meeting transcript,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.028624192059095055
